audio_1,audio_2,similarity
jR68A9XAXaeN4b6CWEcm.wav,I2E15uOo8Cm2QfmeTNxR.wav,0.9410931468009949
lP6RodQjJU82nH4emTe3.wav,7BRmwyjCygWF490Dg9rk.wav,0.4184862971305847
CFZiV2sTAvdc79e0dg0d.wav,4FBkbS8DG5bycNRkr4K4.wav,0.7557820677757263
D5egl3Gaqz4hV8hWJ0pp.wav,qWK0A0VlEV977rMKevUR.wav,0.6830365657806396
0auqADJgo6MHz2ET5vv4.wav,YL8hJMT54Exc1ETmiS6U.wav,0.8185499906539917
b8idmUSs7NJb9i54RGOE.wav,K28iBKyDH9kTHr5X1wmi.wav,0.782787024974823
6Uku1tzL7GCohBOBe3n7.wav,PkEGjN0e6KY67Vbm7TXP.wav,0.8306800127029419
Mua0q0Mariw0s50DaooV.wav,6I7cHPv0Q1QRzZppr9un.wav,0.7585190534591675
Rihbdc67144GYVSDidOC.wav,BkEacGsTmx3alP9826tD.wav,0.6781371235847473
H9Y235mOmMbfd0nIORUp.wav,tpphA1b6KrXn3ew2eTW0.wav,0.8210349082946777
o8CyhA01huV1u8GOWUEB.wav,vp2pRhzJou49g8ZiTeN0.wav,0.7930023074150085
8Ru3avtB0gxeMVwt1v2h.wav,Rjt46KqDiJTS0Qj5Ote9.wav,0.592205286026001
1U0MHdW8zgF08xlfqAew.wav,9HUpSjeYkQ82y0T5smai.wav,0.7541381120681763
6skWpYVgK7I0WLtL70qs.wav,My9azYIr2ObrLE45aC5b.wav,0.784011721611023
0fjcj70nHF6RqsBreNg9.wav,GkbW9t9oe6DzEuo84ExS.wav,0.7718791365623474
58t9YUXg1kHvxa0NfiSn.wav,4FI3YCeCHNyEm1HClG03.wav,0.8532740473747253
wpg2KLwKz34Rca9EZQd0.wav,1WVLVeCruj7tu261yhHd.wav,0.8738144636154175
qnZSo3pFajP10O7Nn6gA.wav,iQRSxq9vM22j6bf0lNyY.wav,0.7418135404586792
7lfGL8y2McZhLhh4daR9.wav,BylHWm7KMb5UUr37Vcb9.wav,0.6858140826225281
sIW4cd6Gp4ajFbR77tzQ.wav,nX5sB1s2YhOnCig7QxX0.wav,0.6421471834182739
jhRjkXdqFwy7T9SR20Z0.wav,59nP28cdvUOcTr8DafiT.wav,0.926904022693634
o5eIp1gLD9uXL03bSWKC.wav,jAz8t0np9eKLRCX59mXX.wav,0.8969067931175232
zO11d6Ihm6cduPJB9qzq.wav,6FUl4gzbm7ul5a9kjaKg.wav,0.8630245327949524
49cmxcLPN52sWvhs4wwK.wav,nP011cVeq33FIdKtegBH.wav,0.8294038772583008
D2k8pXU6FVaFZwFA92sL.wav,mY60fXkAg2DG1nHTqxC0.wav,0.888532280921936
dP5PiL8ShCmE2DGlPL28.wav,qVdrJps49T9iUu9gxJ0V.wav,0.6594135761260986
XizwLWSm19fBC5IQ7x9r.wav,qv29svoOpKP41a9WuODD.wav,0.9789759516716003
4FBkbS8DG5bycNRkr4K4.wav,TogwOn3C0go2FyRv8t9f.wav,0.7528460025787354
VfRc6Ejd2oZJs19Qa4DJ.wav,tr7NbZbF3yo1GGr7DzN0.wav,0.9146302342414856
JpqFg2V3luTHx9O2B5ns.wav,K70iXh5j0JNNNkwAf3jy.wav,0.847030520439148
bqJ1yLxMsh6TMF3pq3b1.wav,8LCaLNIe1lRmoMvL1A74.wav,0.973172128200531
Oj8JbnL5OQpi54j4FrZZ.wav,KRyKVF0V80WNB1Ya1KgY.wav,0.8565625548362732
iN6COR653kNZbwMNkSy3.wav,1WVLVeCruj7tu261yhHd.wav,0.937698245048523
d0KNcZnq1A0g0mPl5syw.wav,JC09YuUas7SNVD5VVvD1.wav,0.8664368391036987
hHgPHV2GII1m18vbF9lz.wav,WYNxP66UdKRtGpPBa972.wav,0.9356682300567627
HKYAl565YADy6rxZbH5u.wav,OrFyHtBq72h87iot4EeA.wav,0.7000606060028076
NF6NmP4Eu9U5ddI6tmTF.wav,qBEK0dAoR42JOhaQ48HE.wav,0.9151736497879028
0Dgl80F1J2ItlfgYzcFH.wav,MOkvu6bo88z7WgOe4tdd.wav,0.6814213991165161
8oRmcYixPr2VE5bMM3P1.wav,zf1qn5zqIHiOC12dYeU0.wav,0.9071924686431885
j2kdpjb508cKdYfNybp0.wav,fgi59ABwxHM0n8LJQkX9.wav,0.8396296501159668
gAFt1yLm0Z04OenjAK6u.wav,N50d8vo7JSQPqktk7CJz.wav,0.9150315523147583
cS6cgctsI2BZoV0Dnf84.wav,4P4NQVhcjQY3oRzqMz07.wav,0.9119436144828796
91zhAFJ21JrzO4kAAzsN.wav,H10D7w77alNBtFbXXOnt.wav,0.6712228059768677
mbeEJFU9H1bva0K7q8en.wav,s9cemxv8NlDcOr736Muh.wav,0.9228568077087402
oHZJJI848rVsu1ZiOF5M.wav,1He5fVeQgaOZ1o7YP9Fd.wav,0.8116928339004517
LHO2BRS7hE5T6HzGQt2D.wav,t9YqpXuFa1O6Lb2ourM6.wav,0.8224130868911743
r3vi7yMhAucx0njkv4W2.wav,3kW5DbJk90jxZt7CXtTw.wav,0.9555479884147644
GuPd3WBbZIPJW356B4cs.wav,40Qw5Y7hTIjlcCYmH4SX.wav,0.7601931095123291
17zG0p8cIRSDrJZCmNa9.wav,z66Tyvxcv7MHkhJy11Gb.wav,0.7282861471176147
0Zk6PF7yUlTtT6F0yWgJ.wav,Elt0HL5akNsy4X61FfYo.wav,0.7874176502227783
5QK7U7EIxwWW3JpBvG5J.wav,Ha5pNQxjZL3cM2oAM68Q.wav,0.8785393238067627
VjDRPIU5LzWMx9f1vO66.wav,VyEbGOk9XEd2YYhVy249.wav,0.8015851974487305
fk1t1NstEYD2k2X3TVDs.wav,nb39mM8PAMuaYHL5IE0Z.wav,0.8531036972999573
9znJMXH2wtNPcc9dc15o.wav,1Hu6d4MXUVGOx55XpjwS.wav,0.8549220561981201
5ID8j0ac5KLjsLElItR7.wav,51uP9bFkyMNg3GpI9Fok.wav,0.8462932705879211
3nbF1cRZRZF4LvS97wVA.wav,pKdmI9GXebF2A9jnI6s0.wav,0.7231254577636719
SNv4e4K4Yfdc2Wp8zjhP.wav,2wI2zSNjeuQosq48nAO5.wav,0.512263298034668
eylEzB01U07wX4FvOuDp.wav,0lVmTxcNtXwmK1uRA979.wav,0.7553645372390747
nT2Nu15hDvS0V9PirbYf.wav,fJtX78rwBv9bPhkg22Sp.wav,0.920600950717926
uk79xEgXjw3sZ5V2uKOu.wav,oMI6KmNa7q9owSmw28Fs.wav,0.722420334815979
6R4LSsAp0nPhPZDD9WL1.wav,LTfxitjYol0VF8R6x93L.wav,0.6641578674316406
9pTS96dsfj1BIUNUqHI2.wav,fEHJgj0qV0aW727XqZnh.wav,0.8620938658714294
JY071oAuRHg1CVBzDO1F.wav,NA7cH8s8TV48goUVaNSc.wav,0.760952353477478
nOzY3ObHm51q4E1pbjoA.wav,W5vtueT3nK5wG1bgIQ4j.wav,0.8771117329597473
EGCE14ZzgHZqIX84RO8G.wav,tAWs6su79a3iOfPnsNT4.wav,0.9380432367324829
71IQVpEp2NKK6Gb9ZJAm.wav,Nh5FliJtl99hI7z4AmzS.wav,0.6248167753219604
KBkW3cARDtRFW616KRw0.wav,AloJYq8741thQkR6FsPO.wav,0.9041651487350464
MyZ4rG0Iwl8C4Hfg5BNZ.wav,2uLjA9sqOs91LcYOuJ8E.wav,0.7484725713729858
8x3dsf4QpjhWrCJB2L7Y.wav,l4lkYh6T0H4za8xoIYHr.wav,0.852381706237793
p68Knxi8jQ86CLKCCciY.wav,wQ9wEf4VnZEM9F6NEw0I.wav,0.7784573435783386
Q09OILG8MUQJMWx8o3sN.wav,SItTS85M1GcMUCeOQ87Y.wav,0.8787814378738403
YQV4tzhM9a88E9bBONMr.wav,U8XqOR4Lt1eq6ljjakM9.wav,0.9346688985824585
N70TJ9jcRL9btRgCk6Gz.wav,d4gx61jIyXi5KuHJho1Y.wav,0.7527498602867126
NpS66mz7M0CgJFipIsR5.wav,r0wSa3On9QsFV4WjhCl4.wav,0.560244083404541
Hdj2w7guxhyiT30ULd3J.wav,NbDRbwJ9b4CjVn643rGg.wav,0.7594298124313354
6X1f4ejnNE4b3wePMTCf.wav,kfTPj6fY5V8ZRi0u8PqF.wav,0.7991081476211548
MY65X4tY9HCI0cZLjwyu.wav,VXcz0P2hOnHgJWLh53z1.wav,0.8614682555198669
WcZ9UxMgZf7m6Xmo99Jd.wav,I7fk99S2sUUBvpm5AOwy.wav,0.8576400876045227
BRvTSWz71cEiKG06THw9.wav,0n9OTE1NsbBIAXHX4v7n.wav,0.8398504257202148
2ewznsm9k4gs6an0mIuu.wav,ykox019Ms1gT2YSydKHb.wav,0.7354099154472351
FammiOAWl2p0E3a91Vyt.wav,MV9ogGcK5V2fIhQ7Da9x.wav,0.9184605479240417
J62yp7IkD6tmtnp8QODk.wav,24Zbp0VYYCa2KviCco7H.wav,0.7766376733779907
SqnkUS2c25oiuKjb8FT1.wav,5vxdWec6UhI1ugDC0QF2.wav,0.7652294635772705
WwitJ234VcCUQkzugm07.wav,EsCroZ3Wi8W0iO6sJ3ZL.wav,0.8322727680206299
6kxth40MfbK1uWm0ihOB.wav,2C2Zctti3E7fDGrSaZ9k.wav,0.8525797128677368
6wfxDcgp2pqjdxyY95I6.wav,z7MvxvGDC5r3G6Vayh0I.wav,0.915982186794281
61LiWH1uhZfwr0FlqD7a.wav,LU0a3wSFX7i2HJPzNB9G.wav,0.6921104192733765
89d8qzBj2VBxVFjsG0NB.wav,0bjZB4AQY8YIiLw9L1Nb.wav,0.8464886546134949
4Y5CjigGCStbz9SJ5e0e.wav,jdz60HeWGeJLxM26ytf2.wav,0.9339104890823364
S00pi7kyx01McUIZnIAe.wav,WmK9rHX06eqQJMX95UJJ.wav,0.7611364126205444
iCanq78VFGC26F8UhxyC.wav,jsce6J444ZevLcLhnud5.wav,0.6331793665885925
9ctvbPmq3dS7FEbn16IU.wav,jDVv0bE30qYFj9VjT4an.wav,0.9278903007507324
MhBY4ua24e7Qy3BDhkEY.wav,B2z3P96sTtfNSNXm7WaE.wav,0.94269859790802
BmO09pk7SMPikb0q4qzQ.wav,v73C2fyAX2zCFvcYa4uj.wav,0.7809605598449707
l0AM2cGQ1ct04mHsUZip.wav,Iy99e5nIXvgNbK7Ag0mm.wav,0.8405916690826416
c4zzYtL7S9cfq3EAlK0h.wav,DnYPClF96jiQc8li4Cl7.wav,0.9671473503112793
07Ci10HTqjcgbOjkh8vw.wav,LzRf8gir7cRTs7ggx3u1.wav,0.8967115879058838
2kGJGfTxdHF28Au5DdU2.wav,ZgkPf2cf88Fpwq5AsWn4.wav,0.9423179626464844
yy0tUy24Fd70lblclqQM.wav,He977McvPlr7lho4zWXC.wav,0.8918022513389587
Cq5blfHKx5Od2f5ZLbP9.wav,uBQx6YHNd9eF8JF9RDe0.wav,0.929997444152832
UG45JYXLPMaGU5O12Uqq.wav,2X0xjxQs3tE0T7jJsoGo.wav,0.8495796918869019
Ww79E7Fxe9XwhIPOY4BX.wav,oR6ZO5j4K8T3VqhpSeGY.wav,0.9052414894104004
y80iKDmXfSZc9xlLh86i.wav,B2FdU4OOYq5OzXAzj31A.wav,0.7621909379959106
qyx5gk7RP1qD3SV0crLP.wav,8OH3xOWA4Y7qtgOIe2Es.wav,0.7014736533164978
1PZoF2go3XKLF3YCHcK6.wav,Xtl8do5WbUzx5jo9yEi9.wav,0.8979324102401733
i5SweLcodaf9cT7S8z0D.wav,li4VKYU4HATGw04YGOe7.wav,0.6798034906387329
Ww79E7Fxe9XwhIPOY4BX.wav,I3KNLp8HHjyubT61p1NU.wav,0.9667412638664246
2O0bOi0nl4dcbdA4AfcT.wav,0qzMCSdrH6hd1vL38aWw.wav,0.7301403284072876
X68DF4AosRPGqF02NMoQ.wav,DHbZiA40P9aJEO4eoij0.wav,0.685287594795227
Ww79E7Fxe9XwhIPOY4BX.wav,90r1KNz5i2RQWqXWOAeM.wav,0.8292992115020752
MhBY4ua24e7Qy3BDhkEY.wav,N50d8vo7JSQPqktk7CJz.wav,0.9432321190834045
4AaI7AfjGgCDT00ZCz8s.wav,BQ14VaPAqE1KPXq2qn7Z.wav,0.7460758686065674
K27k9ejj1hZ5feZeDjBX.wav,BvdadffPq736u5hCW2vd.wav,0.8797332048416138
r9eiW5MH0gHtP5M5IbAR.wav,54DDlQ75lCLyURlAhB5Z.wav,0.7102881073951721
5Gl2ovDvqlUmH9BheT07.wav,cN3Mz27OfeDzSLQ7hL2Y.wav,0.8190799355506897
oHZJJI848rVsu1ZiOF5M.wav,mM6Bn01nSWxAifU4P9NQ.wav,0.7522555589675903
7KouYVQ5o1Jc5RhdFX8V.wav,He977McvPlr7lho4zWXC.wav,0.820289671421051
2VdpHQW2mk39j6DTJjWg.wav,lDjVK1pXg15epJ0lDGy7.wav,0.8797017931938171
1NfQYUPga87RV3xVgwQ6.wav,Xwn14zdrrj7JcG8a0Dzf.wav,0.8997559547424316
8AxZau1Sc3o5lPqYvSB7.wav,qWK0A0VlEV977rMKevUR.wav,0.9279109835624695
IluA9T3t0Ti0HVK9zToy.wav,9DqMUOwFK0zwR4r01Gah.wav,0.8561753034591675
HnaSt0eeIhaiu656NL4C.wav,ltTPJnzV890F4Wu0DGOX.wav,0.9058529138565063
Oa5po5iBbr8kKfg8s2tI.wav,fgi59ABwxHM0n8LJQkX9.wav,0.8903363347053528
nGok33IyRbn9YJ33FGaV.wav,hzIXWtG90l7I5J7cLjzw.wav,0.6359375715255737
q5MofBUeSqa3SHr4C1q0.wav,G3LUWgFy12ehuzV2F6nr.wav,0.7235805988311768
9vOzek5HUJvt0TuZ1KU4.wav,nGok33IyRbn9YJ33FGaV.wav,0.7683711051940918
Qbzo55Wxe69PHIiicg5G.wav,Voj97fqm7FF5eursaWF6.wav,0.868148684501648
4BRhp6R3JoG00GHqlaSA.wav,i17WP6Or9xoszRR3OKWW.wav,0.744318962097168
mM6Bn01nSWxAifU4P9NQ.wav,iW0DKIOpa4bFJ3FF2g4N.wav,0.8199024200439453
4Qj6lFyJWq3fkij9cQ5n.wav,L6JCh6NsSocLAm5Q5In7.wav,0.796235203742981
aX5l39jtefac9Y3buuqf.wav,te6XKUEOG77l1SDmg4yS.wav,0.6484041213989258
25z7ukUrBGwqDSFvA35W.wav,GR7hbPtw0H8u9Auu3lsW.wav,0.8739646673202515
8x2MYH93DksbcCYyOM9w.wav,VfRc6Ejd2oZJs19Qa4DJ.wav,0.8408422470092773
2r0uox4A4srVRQR6UAGi.wav,AVSmh9ZDc8955yYZHsoG.wav,0.7191739082336426
jDVv0bE30qYFj9VjT4an.wav,72mv7jTFXFrK6q7pwLrX.wav,0.9590262174606323
Ikbfe5Jps110wYvy2Dlz.wav,kfe5brvcdHyFu91mr3b6.wav,0.920250654220581
cyvpawZS188Lda0nIwp7.wav,4UhCn9LOo6m5pDhoED7P.wav,0.8247300386428833
ctrE35DwlzqH819AqCqV.wav,8LCaLNIe1lRmoMvL1A74.wav,0.9583936929702759
k1VROBSGd956vsh3snxL.wav,QyQMeL2K3UBXR32SGSf1.wav,0.5492334365844727
NT0oBzT5OslCwV7P1xg5.wav,6SRs5yNnNJcWK5JC35rJ.wav,0.8226913213729858
EifzFK9nn9C8C18EAQkE.wav,jw8f3JGGZDZ8m0jiI0Iw.wav,0.9510654211044312
6vfhZ2ewatf5oISKjy78.wav,C1Kww20t7df7almKUZro.wav,0.6924763321876526
W165XVienCRA0E7nXPiC.wav,Bae889nCnk9GTtSe5AHN.wav,0.8122684955596924
yCNnUgn5Tdb0083HFYlM.wav,xZ2ChMne295ZIumHxd2N.wav,0.8094778656959534
6Cm1OlvBqIf16uc0FvNT.wav,tENYTQv1bQ49eiIb4Gy7.wav,0.6355165243148804
5XEMAJCa7dNCqvtrN796.wav,3S59V73rJGfEGSHPnHKJ.wav,0.8457635641098022
Vz7d1XB2El19xojtrxWd.wav,Hgz1t4lUlYolg6gx27cO.wav,0.7726584672927856
EfaAU632lNfGRovr9XB5.wav,QYt1hRjjFBND042eHvM1.wav,0.5953337550163269
K9gmwsohi6e5n0tEFzw7.wav,SbKJ2luolNi028NKY4KL.wav,0.9395822286605835
3Ww9qdGxh793BaEjpCJK.wav,Y0Sm0MJJoa6Ax74Xkvth.wav,0.810955822467804
G67P59rzbCws3AeuuAob.wav,BZQEBbAtD95WaM1RR73T.wav,0.7942014336585999
FK5PvzEjpj01weLZ3V1y.wav,5hz3vufHs46oSHEGH4PL.wav,0.9670667052268982
0q4wLXsfZu0PsJKB8s6i.wav,2BM8OfjuF826EHqBeQLY.wav,0.918216347694397
f00bE3zQj0MjLTfVxfZ0.wav,Rjt46KqDiJTS0Qj5Ote9.wav,0.9768664836883545
jR68A9XAXaeN4b6CWEcm.wav,8HgF5lRLzQzRb7kFI5k0.wav,0.7659775614738464
ALKOdjWC88X5szaV33jE.wav,IC8wsg1L0WS6ZFQwp7jc.wav,0.809127926826477
O3LX7F8L0ajCRcVa7Fmn.wav,JxJnBvu63dZVj2T7Quz1.wav,0.8757302761077881
PHznS92J5Ex2KbMPSVh4.wav,HA639h7iLmM7FBOIabjm.wav,0.7744283676147461
F23yJpHdifli2D6f6dua.wav,vf53mpOt9zMmp1MA8uJb.wav,0.6985698342323303
mrLC8sZGaximP5gO72p7.wav,i6W4G44cLnM7eDDzldfy.wav,0.8603943586349487
56qvtw1exl9HDYWpt8TI.wav,rM6JaQL2Wdy5fyt6fS6D.wav,0.8864952325820923
6WwJn3CoVi6oGKWZ7H3V.wav,2wT5hr00mxeUeOmwji7H.wav,0.9470577239990234
y80iKDmXfSZc9xlLh86i.wav,IF7KiYO0L1rBtR9XRq0d.wav,0.8602653741836548
z4HWL6ZJ7LJzoAls6Zd9.wav,3l9ptfXCPfE17wwRSD7D.wav,0.8356079459190369
FammiOAWl2p0E3a91Vyt.wav,mQ2sOa1s3oR3UctKWh6R.wav,0.9299168586730957
mYNOK2B52Ko2tuESZ9bU.wav,gFtv62uMH2JW4xaqxU6h.wav,0.7787739634513855
x5I8HwYt7MpEPSqs1t5l.wav,q6rLC338jVipp5imCynO.wav,0.7852543592453003
BAp3jdEE7MO1zm8KYmQ6.wav,KBkW3cARDtRFW616KRw0.wav,0.9395557641983032
BZ4Jes516M2OFxLkRvvm.wav,ysqYH1xoJSYjm3oVy478.wav,0.5912846326828003
kHlfF7tjdMAID91f17ly.wav,Ee8Q6c6BNKAvXv7U7Slh.wav,0.9145865440368652
P8K6pywSju05REZjCzW4.wav,77DY9BNst3AEBBrudU0A.wav,0.9295518398284912
Hh67VmThn1mKdyuBxW12.wav,mNI1Kdv7zi8x6ic7CYEN.wav,0.7633187174797058
W66Jffsgy4K9vk2nYYnD.wav,WcZ9UxMgZf7m6Xmo99Jd.wav,0.7063922882080078
5ZbyWBu4735gwDLPbgDC.wav,OSK8f14CUnGBAK5fbKB4.wav,0.6669266819953918
xz6fGecD37SumjBMok42.wav,fJtX78rwBv9bPhkg22Sp.wav,0.9785950779914856
D0pjcKcb1wZsaG79Jq2Z.wav,Voj97fqm7FF5eursaWF6.wav,0.8696933388710022
tAWs6su79a3iOfPnsNT4.wav,npT6uRzmWzdXq3E973YN.wav,0.9332076907157898
GEsFw9C9kYye0Tc87dEf.wav,cN3Mz27OfeDzSLQ7hL2Y.wav,0.8647216558456421
P2rxYZX6FBhQaw8oI2V4.wav,CPnjDT84qVDOZ526ZHDd.wav,0.8930811882019043
3aS3Pbmn7VS0Fgq4tWuz.wav,v6T8OQo2Yd4dvuUdSf5u.wav,0.961958646774292
mnJwv1sa4M5qeVsFN42K.wav,7wZs5BSh3eh73sCBycHJ.wav,0.9271364212036133
h3eLUpOqm6KuKCFE0d02.wav,L8lbPu0Z0g5fTEIaadk9.wav,0.8993068933486938
BmO09pk7SMPikb0q4qzQ.wav,aK9hrMqUDU0B9Tf9jj0O.wav,0.9216753244400024
BBO15UBaYqM44JYkSr4B.wav,arkFpQ42UAoq6MrJI9v5.wav,0.858486533164978
8tE8iA0PN5OXefeJpdo2.wav,7q1EMeY7YZiQABDL3UP7.wav,0.9057712554931641
OC6RzZ3PF4L5ytunr3Wb.wav,918hIz3zL1kZOMBmuqPz.wav,0.9070391654968262
6I7cHPv0Q1QRzZppr9un.wav,8AzHQpe15wTerqz6iJN0.wav,0.8967148065567017
7teKnjXHQa2QYkRmJ177.wav,Zj4jPeEt20L2YBRo5afP.wav,0.8289044499397278
K792fWMqVu2tPqRe1YlZ.wav,hPcBy4SJqw7yS03sz9Zv.wav,0.7830126285552979
L801iSKnPjrkH1v3OKpt.wav,04seh2voeNUjs3KrxKH7.wav,0.7684676647186279
lUw6D4qJ42JZqh9QAeuC.wav,xEq77ygCli0cUJU6uhn5.wav,0.8983956575393677
6vxQLqYz8ht4ZRZcY3N4.wav,cU4vgXRq33UxR8Upn0WM.wav,0.6490646600723267
pHoCg4yJc62HG7w8phwy.wav,hJev95MYajTuR6YT21SY.wav,0.8139625191688538
jLZw577l3EZKLXqA0NuL.wav,YwM8RU0m9c17gaETsQYU.wav,0.8465469479560852
0CR6ukQSiVF5OilR4fP0.wav,5S2z5NHONwWtm4wuBMX1.wav,0.6969882249832153
d6JaMSpq7Nn965RDnMnF.wav,iGe888o3BfJkBQXOi1ir.wav,0.6572277545928955
XDFrOzUk7oh59TdSN07w.wav,fZu0iYXl2to9i5rvs0Bw.wav,0.6961607933044434
gFo0lpmX67ncN71gRoiG.wav,A2VZVMAgIQCcw9Zf2r72.wav,0.8017367124557495
MyZ4rG0Iwl8C4Hfg5BNZ.wav,pGe6d3ON5fXQS4p9ZhAP.wav,0.8190033435821533
d13rLY16HJQsnZlzkD8z.wav,r7anVqS9P1l9bVJWS3Dw.wav,0.9238119721412659
6na1QZDnV8g6B0cOewHM.wav,2Fk2iznBNvYxkCO003Uc.wav,0.9285037517547607
nGok33IyRbn9YJ33FGaV.wav,1qAa5oybJq78rsKfAx2T.wav,0.5667176246643066
L0KAtpKtBtvu7eMC3h13.wav,N1fBPjaXR134rkruDzK1.wav,0.5047737956047058
07Ci10HTqjcgbOjkh8vw.wav,FIwo7q7I1L9OzzINzt2F.wav,0.8791341781616211
LeKd70h68ZJ4GWRtQyuz.wav,9sqJiWH7Wvzu2w4tG0Bv.wav,0.7796045541763306
EPZbVUfO68MU0P4wHBZ5.wav,t51i74JhIKuRP0GiHfqn.wav,0.8448958396911621
8o3gtpl3NE0NDg9TLcaS.wav,7lfGL8y2McZhLhh4daR9.wav,0.9445862770080566
IluA9T3t0Ti0HVK9zToy.wav,tTYH3601wFKpZhzFZxg5.wav,0.8929283618927002
fUcntNkH4Vv232Yi3lED.wav,pVS53TuQLR5cK2zI9LEk.wav,0.6809127330780029
cOhAx46Sw0Kzr7pUM5CQ.wav,Qf84ijud9EUBTx1EYEY8.wav,0.9231005907058716
Mv4k9Nfh30XYpj4DSMen.wav,bYz9ynys75h5Dek4ZWit.wav,0.73471999168396
KBkW3cARDtRFW616KRw0.wav,1Io8rzCwPh6q3CRm6BxG.wav,0.9544726610183716
6ktpyIc5eZ1VzxHN7tf3.wav,0vJ8FleyZU6arRou6fO3.wav,0.8274273872375488
DVC5uKwmm1XWZ87n3Pqo.wav,zf1qn5zqIHiOC12dYeU0.wav,0.9220197796821594
9BArVqIJyhXwB3u6n61t.wav,OG3JnVnGK75WkywKN8j4.wav,0.9080682992935181
wk1NH56B0kqjRE6ftfrb.wav,degn9V1lQDa1nQR1VoS6.wav,0.9028546810150146
VsnX5g0KHN08Rlx5jAUG.wav,T8Cv98oVJKM9ZRSEF7MJ.wav,0.8687698841094971
Tuib336edSh4IvHfyS9x.wav,THs8AUT3cvdk4wnHV6g8.wav,0.945989191532135
IzbWbuw02R9P9Wkf8QsZ.wav,juRHV4b6G7FVCqc5V1CT.wav,0.8951050043106079
2FTyndrbvBL2NKdR3x06.wav,bnpaz4Ae219QxD8lYQQR.wav,0.8128864169120789
51uP9bFkyMNg3GpI9Fok.wav,rGE9QrGjf97Psot5wjZ5.wav,0.9323583841323853
B4Z6zOoYzEc2KwS5d6tF.wav,BkEacGsTmx3alP9826tD.wav,0.8982561826705933
X1tjV4Tgt2DWwz6KNlV8.wav,Np18h5fjEE2uIOtZHrH4.wav,0.8069629669189453
zLvW7ZD6z1F3XqxkTN8u.wav,MUz7sb7X81N9pwhkraWM.wav,0.7234529256820679
0g2fwx7FQHnrm3kJgeq9.wav,5vxdWec6UhI1ugDC0QF2.wav,0.8196887373924255
5Bol3SsRHTbKica0u54v.wav,MKLE12hRl8woh1Yccn4J.wav,0.762643575668335
jt5NEnx5ZRa51WqpJM9t.wav,mY60fXkAg2DG1nHTqxC0.wav,0.6829639673233032
hxsSNrUwf6tM59y19ttJ.wav,6ifZxyx7fz28sKVljUc1.wav,0.39618930220603943
nO4sBBk5Z9Ptg6aXp2tF.wav,gV9udYYFp0s46CDv4GaG.wav,0.9239500164985657
LxSLT6D8GVjx2K08pchJ.wav,n9rbbIlh024kYLijr1JA.wav,0.9090580344200134
rZ864EebXz6tWafO5YTe.wav,tr7NbZbF3yo1GGr7DzN0.wav,0.918820321559906
a26Yzp6BPVSP0k3AGwTI.wav,j68thfNDFSml81E8agkd.wav,0.9289731383323669
2X0xjxQs3tE0T7jJsoGo.wav,Vk8xfq8n0N9CTdyKi7ym.wav,0.8993008136749268
1Q1eepU1GaZSH3XOss4g.wav,gB6W5ijAA72ubSV9OLSP.wav,0.8813013434410095
GPAlk4Rhp1AWd63DoH1u.wav,Xj4pAh60Puk3ZW2iPGKp.wav,0.797381579875946
9F3yw1gL3todBFplL5IT.wav,5hz3vufHs46oSHEGH4PL.wav,0.927627444267273
GBmVk9ZzNp7gm9EA00Sh.wav,0tgcDr7L75WlgNhPKgP1.wav,0.8700741529464722
fZ95hW6suJ8tF3RZQosF.wav,471YRS3dPgZCCL1asnTq.wav,0.7701118588447571
BkEacGsTmx3alP9826tD.wav,Nves9L1GDwAcU13Iz8nR.wav,0.9293316006660461
QaWpcO3s770RQ8uoXtxj.wav,fVX6m4tOuX12TdN9GAty.wav,0.950596034526825
eK64Gqwqwu1gkp1ea4KH.wav,lSR9z8ilTbt6b65cJzyp.wav,0.7133471965789795
0BcVxj1lM4CbCTpbf38W.wav,Rjt46KqDiJTS0Qj5Ote9.wav,0.9048783779144287
25MkkaM1hhkU7IU2vRDq.wav,6skWpYVgK7I0WLtL70qs.wav,0.4561890661716461
Ww79E7Fxe9XwhIPOY4BX.wav,Y4om7FbId65FPio8wwKM.wav,0.9337771534919739
54hpbcmx6XcD1BVogSt4.wav,HcryHe2CYLQfMs48fq19.wav,0.9382114410400391
tN40kZefWc679sitHBBd.wav,hpjxUZjx618xfLB10vJa.wav,0.9142539501190186
Dx5o5haaXS5yhOiEV89R.wav,XJgHBy41t02bBbDB3GvV.wav,0.9571777582168579
WcZ9UxMgZf7m6Xmo99Jd.wav,T8l9fQyV6BB2y9CnllQj.wav,0.8126157522201538
t86B4bO1pPwyH0bzBdam.wav,TIYq8xbb2mOBkw8T4Zd5.wav,0.9601691365242004
UC91HrkMlyDYf1er09oR.wav,hpjxUZjx618xfLB10vJa.wav,0.871830940246582
nX5sB1s2YhOnCig7QxX0.wav,oVA3rcxF56FjDHGJ8cP7.wav,0.9148290157318115
hPcBy4SJqw7yS03sz9Zv.wav,CFZiV2sTAvdc79e0dg0d.wav,0.9242229461669922
cli3e65AI9wIdji5zyzm.wav,nu1n36mA8a0sbuKqYMWr.wav,0.8855444192886353
UWXbGRB9aa3FB5V7ayB3.wav,MMwH8Qk81KhQSY9B5zUi.wav,0.6609252095222473
CkWkfAOE8aHUf0ks3Q76.wav,pPAZ3v690UO0xujxeeGd.wav,0.8569062948226929
