,filenames,speaker_id,uri,path,y_true,audio2_path,audio2_label,y_comparison
2485,702-7.wav,702-M-30,702-M-30_702-7,Train-Test-Data/dataset/702-M-30/702-7.wav,258,Train-Test-Data/dataset/505-F-27/505-28.wav,114.0,False
2486,702-32.wav,702-M-30,702-M-30_702-32,Train-Test-Data/dataset/702-M-30/702-32.wav,258,Train-Test-Data/dataset/521-F-30/521-6.wav,323.0,False
2487,702-9.wav,702-M-30,702-M-30_702-9,Train-Test-Data/dataset/702-M-30/702-9.wav,258,Train-Test-Data/dataset/493-F-30/493-10.wav,220.0,False
2488,702-42.wav,702-M-30,702-M-30_702-42,Train-Test-Data/dataset/702-M-30/702-42.wav,258,Train-Test-Data/dataset/506-M-31/506-26.wav,42.0,False
2489,702-10.wav,702-M-30,702-M-30_702-10,Train-Test-Data/dataset/702-M-30/702-10.wav,258,Train-Test-Data/dataset/447-M-28/447-8.wav,346.0,False
2490,702-2.wav,702-M-30,702-M-30_702-2,Train-Test-Data/dataset/702-M-30/702-2.wav,258,Train-Test-Data/dataset/595-M-29/595-12.wav,56.0,False
2491,702-8.wav,702-M-30,702-M-30_702-8,Train-Test-Data/dataset/702-M-30/702-8.wav,258,Train-Test-Data/dataset/430-M-28/430-5.wav,238.0,False
2492,702.wav,702-M-30,702-M-30_702,Train-Test-Data/dataset/702-M-30/702.wav,258,Train-Test-Data/dataset/526-F-24/526-5.wav,111.0,False
2493,702-52.wav,702-M-30,702-M-30_702-52,Train-Test-Data/dataset/702-M-30/702-52.wav,258,Train-Test-Data/dataset/714-M-31/714-13.wav,126.0,False
2494,702-11.wav,702-M-30,702-M-30_702-11,Train-Test-Data/dataset/702-M-30/702-11.wav,258,Train-Test-Data/dataset/702-M-30/702-4.wav,258.0,True
2495,702-13.wav,702-M-30,702-M-30_702-13,Train-Test-Data/dataset/702-M-30/702-13.wav,258,Train-Test-Data/dataset/702-M-30/702-42.wav,258.0,True
2496,702-6.wav,702-M-30,702-M-30_702-6,Train-Test-Data/dataset/702-M-30/702-6.wav,258,Train-Test-Data/dataset/702-M-30/702-2.wav,258.0,True
2497,702-5.wav,702-M-30,702-M-30_702-5,Train-Test-Data/dataset/702-M-30/702-5.wav,258,Train-Test-Data/dataset/702-M-30/702.wav,258.0,True
2498,702-4.wav,702-M-30,702-M-30_702-4,Train-Test-Data/dataset/702-M-30/702-4.wav,258,Train-Test-Data/dataset/702-M-30/702-3.wav,258.0,True
2499,702-62.wav,702-M-30,702-M-30_702-62,Train-Test-Data/dataset/702-M-30/702-62.wav,258,Train-Test-Data/dataset/702-M-30/702-62.wav,258.0,True
2500,702-3.wav,702-M-30,702-M-30_702-3,Train-Test-Data/dataset/702-M-30/702-3.wav,258,Train-Test-Data/dataset/702-M-30/702-72.wav,258.0,True
2501,702-72.wav,702-M-30,702-M-30_702-72,Train-Test-Data/dataset/702-M-30/702-72.wav,258,Train-Test-Data/dataset/702-M-30/702-8.wav,258.0,True
2502,455-4.wav,455-F-24,455-F-24_455-4,Train-Test-Data/dataset/455-F-24/455-4.wav,35,Train-Test-Data/dataset/647-F-32/647-17.wav,54.0,False
2503,455-15.wav,455-F-24,455-F-24_455-15,Train-Test-Data/dataset/455-F-24/455-15.wav,35,Train-Test-Data/dataset/492-F-24/492-2.wav,216.0,False
2504,455-22.wav,455-F-24,455-F-24_455-22,Train-Test-Data/dataset/455-F-24/455-22.wav,35,Train-Test-Data/dataset/441-M-37/441-35.wav,43.0,False
2505,455-2.wav,455-F-24,455-F-24_455-2,Train-Test-Data/dataset/455-F-24/455-2.wav,35,Train-Test-Data/dataset/579-F-39/579-20.wav,367.0,False
2506,455-5.wav,455-F-24,455-F-24_455-5,Train-Test-Data/dataset/455-F-24/455-5.wav,35,Train-Test-Data/dataset/498-M-27/498-17.wav,127.0,False
2507,455-6.wav,455-F-24,455-F-24_455-6,Train-Test-Data/dataset/455-F-24/455-6.wav,35,Train-Test-Data/dataset/600-M-29/600-21.wav,102.0,False
2508,455-37.wav,455-F-24,455-F-24_455-37,Train-Test-Data/dataset/455-F-24/455-37.wav,35,Train-Test-Data/dataset/503-M-28/503-22.wav,6.0,False
2509,455-40.wav,455-F-24,455-F-24_455-40,Train-Test-Data/dataset/455-F-24/455-40.wav,35,Train-Test-Data/dataset/753-F-29/753-5.wav,370.0,False
2510,455-41.wav,455-F-24,455-F-24_455-41,Train-Test-Data/dataset/455-F-24/455-41.wav,35,Train-Test-Data/dataset/497-F-38/497-23.wav,208.0,False
2511,455-7.wav,455-F-24,455-F-24_455-7,Train-Test-Data/dataset/455-F-24/455-7.wav,35,Train-Test-Data/dataset/58-M-27/58-15.wav,56.0,False
2512,455-18.wav,455-F-24,455-F-24_455-18,Train-Test-Data/dataset/455-F-24/455-18.wav,35,Train-Test-Data/dataset/809-F-26/809-2.wav,172.0,False
2513,455-24.wav,455-F-24,455-F-24_455-24,Train-Test-Data/dataset/455-F-24/455-24.wav,35,Train-Test-Data/dataset/501-M-27/501-27.wav,333.0,False
2514,455-3.wav,455-F-24,455-F-24_455-3,Train-Test-Data/dataset/455-F-24/455-3.wav,35,Train-Test-Data/dataset/425-F-27/425-2.wav,40.0,False
2515,455-17.wav,455-F-24,455-F-24_455-17,Train-Test-Data/dataset/455-F-24/455-17.wav,35,Train-Test-Data/dataset/647-F-32/647-4.wav,113.0,False
2516,455-13.wav,455-F-24,455-F-24_455-13,Train-Test-Data/dataset/455-F-24/455-13.wav,35,Train-Test-Data/dataset/670-F-23/670-3.wav,69.0,False
2517,455-8.wav,455-F-24,455-F-24_455-8,Train-Test-Data/dataset/455-F-24/455-8.wav,35,Train-Test-Data/dataset/483-M-33/483-19.wav,59.0,False
2518,455-23.wav,455-F-24,455-F-24_455-23,Train-Test-Data/dataset/455-F-24/455-23.wav,35,Train-Test-Data/dataset/530-M-27/530-17.wav,295.0,False
2519,455-14.wav,455-F-24,455-F-24_455-14,Train-Test-Data/dataset/455-F-24/455-14.wav,35,Train-Test-Data/dataset/492-F-24/492-47.wav,396.0,False
2520,455-32.wav,455-F-24,455-F-24_455-32,Train-Test-Data/dataset/455-F-24/455-32.wav,35,Train-Test-Data/dataset/501-M-27/501-18.wav,37.0,False
2521,455-36.wav,455-F-24,455-F-24_455-36,Train-Test-Data/dataset/455-F-24/455-36.wav,35,Train-Test-Data/dataset/664-M-29/664-16.wav,334.0,False
2522,455-28.wav,455-F-24,455-F-24_455-28,Train-Test-Data/dataset/455-F-24/455-28.wav,35,Train-Test-Data/dataset/725-F-28/725-9.wav,50.0,False
2523,455.wav,455-F-24,455-F-24_455,Train-Test-Data/dataset/455-F-24/455.wav,35,Train-Test-Data/dataset/455-F-24/455-9.wav,35.0,True
2524,455-9.wav,455-F-24,455-F-24_455-9,Train-Test-Data/dataset/455-F-24/455-9.wav,35,Train-Test-Data/dataset/455-F-24/455-8.wav,35.0,True
2525,455-16.wav,455-F-24,455-F-24_455-16,Train-Test-Data/dataset/455-F-24/455-16.wav,35,Train-Test-Data/dataset/455-F-24/455-9.wav,35.0,True
2526,455-11.wav,455-F-24,455-F-24_455-11,Train-Test-Data/dataset/455-F-24/455-11.wav,35,Train-Test-Data/dataset/455-F-24/455-37.wav,35.0,True
2527,455-20.wav,455-F-24,455-F-24_455-20,Train-Test-Data/dataset/455-F-24/455-20.wav,35,Train-Test-Data/dataset/455-F-24/455-23.wav,35.0,True
2528,455-29.wav,455-F-24,455-F-24_455-29,Train-Test-Data/dataset/455-F-24/455-29.wav,35,Train-Test-Data/dataset/455-F-24/455-12.wav,35.0,True
2529,455-33.wav,455-F-24,455-F-24_455-33,Train-Test-Data/dataset/455-F-24/455-33.wav,35,Train-Test-Data/dataset/455-F-24/455-19.wav,35.0,True
2530,455-25.wav,455-F-24,455-F-24_455-25,Train-Test-Data/dataset/455-F-24/455-25.wav,35,Train-Test-Data/dataset/455-F-24/455-4.wav,35.0,True
2531,455-12.wav,455-F-24,455-F-24_455-12,Train-Test-Data/dataset/455-F-24/455-12.wav,35,Train-Test-Data/dataset/455-F-24/455-34.wav,35.0,True
2532,455-34.wav,455-F-24,455-F-24_455-34,Train-Test-Data/dataset/455-F-24/455-34.wav,35,Train-Test-Data/dataset/455-F-24/455-11.wav,35.0,True
2533,455-19.wav,455-F-24,455-F-24_455-19,Train-Test-Data/dataset/455-F-24/455-19.wav,35,Train-Test-Data/dataset/455-F-24/455-34.wav,35.0,True
2534,455-21.wav,455-F-24,455-F-24_455-21,Train-Test-Data/dataset/455-F-24/455-21.wav,35,Train-Test-Data/dataset/455-F-24/455-40.wav,35.0,True
2535,455-39.wav,455-F-24,455-F-24_455-39,Train-Test-Data/dataset/455-F-24/455-39.wav,35,Train-Test-Data/dataset/455-F-24/455-38.wav,35.0,True
2536,455-26.wav,455-F-24,455-F-24_455-26,Train-Test-Data/dataset/455-F-24/455-26.wav,35,Train-Test-Data/dataset/455-F-24/455-23.wav,35.0,True
2537,455-30.wav,455-F-24,455-F-24_455-30,Train-Test-Data/dataset/455-F-24/455-30.wav,35,Train-Test-Data/dataset/455-F-24/455-3.wav,35.0,True
2538,455-10.wav,455-F-24,455-F-24_455-10,Train-Test-Data/dataset/455-F-24/455-10.wav,35,Train-Test-Data/dataset/455-F-24/455-6.wav,35.0,True
2539,455-35.wav,455-F-24,455-F-24_455-35,Train-Test-Data/dataset/455-F-24/455-35.wav,35,Train-Test-Data/dataset/455-F-24/455-13.wav,35.0,True
2540,455-38.wav,455-F-24,455-F-24_455-38,Train-Test-Data/dataset/455-F-24/455-38.wav,35,Train-Test-Data/dataset/455-F-24/455-18.wav,35.0,True
2541,455-27.wav,455-F-24,455-F-24_455-27,Train-Test-Data/dataset/455-F-24/455-27.wav,35,Train-Test-Data/dataset/455-F-24/455-11.wav,35.0,True
2542,455-31.wav,455-F-24,455-F-24_455-31,Train-Test-Data/dataset/455-F-24/455-31.wav,35,Train-Test-Data/dataset/455-F-24/455-22.wav,35.0,True
2543,745-12.wav,745-F-25,745-F-25_745-12,Train-Test-Data/dataset/745-F-25/745-12.wav,305,Train-Test-Data/dataset/480-F-27/480-6.wav,170.0,False
2544,745-9.wav,745-F-25,745-F-25_745-9,Train-Test-Data/dataset/745-F-25/745-9.wav,305,Train-Test-Data/dataset/719-F-29/719-14.wav,50.0,False
2545,745-8.wav,745-F-25,745-F-25_745-8,Train-Test-Data/dataset/745-F-25/745-8.wav,305,Train-Test-Data/dataset/471-M-25/471-40.wav,201.0,False
2546,745-5.wav,745-F-25,745-F-25_745-5,Train-Test-Data/dataset/745-F-25/745-5.wav,305,Train-Test-Data/dataset/763-F-26/763-5.wav,35.0,False
2547,745-6.wav,745-F-25,745-F-25_745-6,Train-Test-Data/dataset/745-F-25/745-6.wav,305,Train-Test-Data/dataset/666-F-30/666-22.wav,192.0,False
2548,745-15.wav,745-F-25,745-F-25_745-15,Train-Test-Data/dataset/745-F-25/745-15.wav,305,Train-Test-Data/dataset/69-F-39/69-17.wav,252.0,False
2549,745-19.wav,745-F-25,745-F-25_745-19,Train-Test-Data/dataset/745-F-25/745-19.wav,305,Train-Test-Data/dataset/560-F-39/560-F-39-14.wav,154.0,False
2550,745-11.wav,745-F-25,745-F-25_745-11,Train-Test-Data/dataset/745-F-25/745-11.wav,305,Train-Test-Data/dataset/486-F-33/486-6.wav,33.0,False
2551,745-2.wav,745-F-25,745-F-25_745-2,Train-Test-Data/dataset/745-F-25/745-2.wav,305,Train-Test-Data/dataset/652-F-31/652-34.wav,117.0,False
2552,745-20.wav,745-F-25,745-F-25_745-20,Train-Test-Data/dataset/745-F-25/745-20.wav,305,Train-Test-Data/dataset/744-M-28/744-6.wav,321.0,False
2553,745-4.wav,745-F-25,745-F-25_745-4,Train-Test-Data/dataset/745-F-25/745-4.wav,305,Train-Test-Data/dataset/450-F-35/450-26.wav,353.0,False
2554,745-18.wav,745-F-25,745-F-25_745-18,Train-Test-Data/dataset/745-F-25/745-18.wav,305,Train-Test-Data/dataset/745-F-25/745-15.wav,305.0,True
2555,745-10.wav,745-F-25,745-F-25_745-10,Train-Test-Data/dataset/745-F-25/745-10.wav,305,Train-Test-Data/dataset/745-F-25/745-19.wav,305.0,True
2556,745.wav,745-F-25,745-F-25_745,Train-Test-Data/dataset/745-F-25/745.wav,305,Train-Test-Data/dataset/745-F-25/745.wav,305.0,True
2557,745-17.wav,745-F-25,745-F-25_745-17,Train-Test-Data/dataset/745-F-25/745-17.wav,305,Train-Test-Data/dataset/745-F-25/745-10.wav,305.0,True
2558,745-14.wav,745-F-25,745-F-25_745-14,Train-Test-Data/dataset/745-F-25/745-14.wav,305,Train-Test-Data/dataset/745-F-25/745-9.wav,305.0,True
2559,745-3.wav,745-F-25,745-F-25_745-3,Train-Test-Data/dataset/745-F-25/745-3.wav,305,Train-Test-Data/dataset/745-F-25/745-7.wav,305.0,True
2560,745-7.wav,745-F-25,745-F-25_745-7,Train-Test-Data/dataset/745-F-25/745-7.wav,305,Train-Test-Data/dataset/745-F-25/745-8.wav,305.0,True
2561,745-13.wav,745-F-25,745-F-25_745-13,Train-Test-Data/dataset/745-F-25/745-13.wav,305,Train-Test-Data/dataset/745-F-25/745-5.wav,305.0,True
2562,745-16.wav,745-F-25,745-F-25_745-16,Train-Test-Data/dataset/745-F-25/745-16.wav,305,Train-Test-Data/dataset/745-F-25/745.wav,305.0,True
2563,774-12.wav,774-M-30,774-M-30_774-12,Train-Test-Data/dataset/774-M-30/774-12.wav,337,Train-Test-Data/dataset/434-F-30/434-9.wav,56.0,False
2564,774-3.wav,774-M-30,774-M-30_774-3,Train-Test-Data/dataset/774-M-30/774-3.wav,337,Train-Test-Data/dataset/649-F-27/649-35.wav,319.0,False
2565,774-14.wav,774-M-30,774-M-30_774-14,Train-Test-Data/dataset/774-M-30/774-14.wav,337,Train-Test-Data/dataset/573-F-28/573-11.wav,104.0,False
2566,774-16.wav,774-M-30,774-M-30_774-16,Train-Test-Data/dataset/774-M-30/774-16.wav,337,Train-Test-Data/dataset/425-F-27/425-18.wav,36.0,False
2567,774-10.wav,774-M-30,774-M-30_774-10,Train-Test-Data/dataset/774-M-30/774-10.wav,337,Train-Test-Data/dataset/424-M-28/424-59.wav,276.0,False
2568,774-8.wav,774-M-30,774-M-30_774-8,Train-Test-Data/dataset/774-M-30/774-8.wav,337,Train-Test-Data/dataset/810-M-30/810-29.wav,269.0,False
2569,774-19.wav,774-M-30,774-M-30_774-19,Train-Test-Data/dataset/774-M-30/774-19.wav,337,Train-Test-Data/dataset/705-F-30/705-16.wav,278.0,False
2570,774-2.wav,774-M-30,774-M-30_774-2,Train-Test-Data/dataset/774-M-30/774-2.wav,337,Train-Test-Data/dataset/506-M-31/506-3-2.wav,256.0,False
2571,774.wav,774-M-30,774-M-30_774,Train-Test-Data/dataset/774-M-30/774.wav,337,Train-Test-Data/dataset/472-M-27/472-25.wav,346.0,False
2572,774-11.wav,774-M-30,774-M-30_774-11,Train-Test-Data/dataset/774-M-30/774-11.wav,337,Train-Test-Data/dataset/510-F-26/510-6.wav,97.0,False
2573,774-9.wav,774-M-30,774-M-30_774-9,Train-Test-Data/dataset/774-M-30/774-9.wav,337,Train-Test-Data/dataset/272-M-26/speaker_272-2.wav,375.0,False
2574,774-4.wav,774-M-30,774-M-30_774-4,Train-Test-Data/dataset/774-M-30/774-4.wav,337,Train-Test-Data/dataset/774-M-30/774-12.wav,337.0,True
2575,774-15.wav,774-M-30,774-M-30_774-15,Train-Test-Data/dataset/774-M-30/774-15.wav,337,Train-Test-Data/dataset/774-M-30/774-19.wav,337.0,True
2576,774-5.wav,774-M-30,774-M-30_774-5,Train-Test-Data/dataset/774-M-30/774-5.wav,337,Train-Test-Data/dataset/774-M-30/774-19.wav,337.0,True
2577,774-13.wav,774-M-30,774-M-30_774-13,Train-Test-Data/dataset/774-M-30/774-13.wav,337,Train-Test-Data/dataset/774-M-30/774.wav,337.0,True
2578,774-18.wav,774-M-30,774-M-30_774-18,Train-Test-Data/dataset/774-M-30/774-18.wav,337,Train-Test-Data/dataset/774-M-30/774-12.wav,337.0,True
2579,774-17.wav,774-M-30,774-M-30_774-17,Train-Test-Data/dataset/774-M-30/774-17.wav,337,Train-Test-Data/dataset/774-M-30/774-12.wav,337.0,True
2580,774-6.wav,774-M-30,774-M-30_774-6,Train-Test-Data/dataset/774-M-30/774-6.wav,337,Train-Test-Data/dataset/774-M-30/774-6.wav,337.0,True
2581,774-7.wav,774-M-30,774-M-30_774-7,Train-Test-Data/dataset/774-M-30/774-7.wav,337,Train-Test-Data/dataset/774-M-30/774-13.wav,337.0,True
2582,470-3.wav,470-F-29,470-F-29_470-3,Train-Test-Data/dataset/470-F-29/470-3.wav,52,Train-Test-Data/dataset/778-M-32/778-21.wav,304.0,False
2583,470-2.wav,470-F-29,470-F-29_470-2,Train-Test-Data/dataset/470-F-29/470-2.wav,52,Train-Test-Data/dataset/46-M-37/46-5.wav,77.0,False
2584,470-15.wav,470-F-29,470-F-29_470-15,Train-Test-Data/dataset/470-F-29/470-15.wav,52,Train-Test-Data/dataset/599-M-29/599-24.wav,292.0,False
2585,470-13.wav,470-F-29,470-F-29_470-13,Train-Test-Data/dataset/470-F-29/470-13.wav,52,Train-Test-Data/dataset/427-M-45/427-55.wav,291.0,False
2586,470-21.wav,470-F-29,470-F-29_470-21,Train-Test-Data/dataset/470-F-29/470-21.wav,52,Train-Test-Data/dataset/490-F-35/490-13.wav,76.0,False
2587,470-10.wav,470-F-29,470-F-29_470-10,Train-Test-Data/dataset/470-F-29/470-10.wav,52,Train-Test-Data/dataset/761-F-29/761-5.wav,137.0,False
2588,470-12.wav,470-F-29,470-F-29_470-12,Train-Test-Data/dataset/470-F-29/470-12.wav,52,Train-Test-Data/dataset/464-M-31/464-5.wav,97.0,False
2589,470-20.wav,470-F-29,470-F-29_470-20,Train-Test-Data/dataset/470-F-29/470-20.wav,52,Train-Test-Data/dataset/435-M-31/435-4.wav,181.0,False
2590,470.wav,470-F-29,470-F-29_470,Train-Test-Data/dataset/470-F-29/470.wav,52,Train-Test-Data/dataset/430-M-28/430-5.wav,137.0,False
2591,470-5.wav,470-F-29,470-F-29_470-5,Train-Test-Data/dataset/470-F-29/470-5.wav,52,Train-Test-Data/dataset/478-M-28/478-29.wav,87.0,False
2592,470-22.wav,470-F-29,470-F-29_470-22,Train-Test-Data/dataset/470-F-29/470-22.wav,52,Train-Test-Data/dataset/784-M-31/784.wav,62.0,False
2593,470-4.wav,470-F-29,470-F-29_470-4,Train-Test-Data/dataset/470-F-29/470-4.wav,52,Train-Test-Data/dataset/792-M-31/792-12.wav,354.0,False
2594,470-11.wav,470-F-29,470-F-29_470-11,Train-Test-Data/dataset/470-F-29/470-11.wav,52,Train-Test-Data/dataset/470-F-29/470-4.wav,52.0,True
2595,470-19.wav,470-F-29,470-F-29_470-19,Train-Test-Data/dataset/470-F-29/470-19.wav,52,Train-Test-Data/dataset/470-F-29/470.wav,52.0,True
2596,470-9.wav,470-F-29,470-F-29_470-9,Train-Test-Data/dataset/470-F-29/470-9.wav,52,Train-Test-Data/dataset/470-F-29/470-16.wav,52.0,True
2597,470-14.wav,470-F-29,470-F-29_470-14,Train-Test-Data/dataset/470-F-29/470-14.wav,52,Train-Test-Data/dataset/470-F-29/470-2.wav,52.0,True
2598,470-6.wav,470-F-29,470-F-29_470-6,Train-Test-Data/dataset/470-F-29/470-6.wav,52,Train-Test-Data/dataset/470-F-29/470-11.wav,52.0,True
2599,470-17.wav,470-F-29,470-F-29_470-17,Train-Test-Data/dataset/470-F-29/470-17.wav,52,Train-Test-Data/dataset/470-F-29/470-16.wav,52.0,True
2600,470-16.wav,470-F-29,470-F-29_470-16,Train-Test-Data/dataset/470-F-29/470-16.wav,52,Train-Test-Data/dataset/470-F-29/470-10.wav,52.0,True
2601,470-18.wav,470-F-29,470-F-29_470-18,Train-Test-Data/dataset/470-F-29/470-18.wav,52,Train-Test-Data/dataset/470-F-29/470-9.wav,52.0,True
2602,470-8.wav,470-F-29,470-F-29_470-8,Train-Test-Data/dataset/470-F-29/470-8.wav,52,Train-Test-Data/dataset/470-F-29/470-3.wav,52.0,True
2603,470-7.wav,470-F-29,470-F-29_470-7,Train-Test-Data/dataset/470-F-29/470-7.wav,52,Train-Test-Data/dataset/470-F-29/470-6.wav,52.0,True
2604,439-4.wav,439-F-38,439-F-38_439-4,Train-Test-Data/dataset/439-F-38/439-4.wav,17,Train-Test-Data/dataset/614-M-26/614-12.wav,235.0,False
2605,439-23.wav,439-F-38,439-F-38_439-23,Train-Test-Data/dataset/439-F-38/439-23.wav,17,Train-Test-Data/dataset/649-F-27/649-10.wav,91.0,False
2606,439-3.wav,439-F-38,439-F-38_439-3,Train-Test-Data/dataset/439-F-38/439-3.wav,17,Train-Test-Data/dataset/562-M-33/562-14.wav,39.0,False
2607,439-28.wav,439-F-38,439-F-38_439-28,Train-Test-Data/dataset/439-F-38/439-28.wav,17,Train-Test-Data/dataset/750-M-35/750-11.wav,388.0,False
2608,439-20.wav,439-F-38,439-F-38_439-20,Train-Test-Data/dataset/439-F-38/439-20.wav,17,Train-Test-Data/dataset/468-M-30/468-22.wav,215.0,False
2609,439-12.wav,439-F-38,439-F-38_439-12,Train-Test-Data/dataset/439-F-38/439-12.wav,17,Train-Test-Data/dataset/736-M-32/736-4.wav,363.0,False
2610,439-24.wav,439-F-38,439-F-38_439-24,Train-Test-Data/dataset/439-F-38/439-24.wav,17,Train-Test-Data/dataset/503-M-28/503-28.wav,65.0,False
2611,439-17.wav,439-F-38,439-F-38_439-17,Train-Test-Data/dataset/439-F-38/439-17.wav,17,Train-Test-Data/dataset/744-M-28/744-21.wav,44.0,False
2612,439-8.wav,439-F-38,439-F-38_439-8,Train-Test-Data/dataset/439-F-38/439-8.wav,17,Train-Test-Data/dataset/490-F-35/490-14.wav,32.0,False
2613,439-6.wav,439-F-38,439-F-38_439-6,Train-Test-Data/dataset/439-F-38/439-6.wav,17,Train-Test-Data/dataset/530-M-27/530-32.wav,167.0,False
2614,439-5.wav,439-F-38,439-F-38_439-5,Train-Test-Data/dataset/439-F-38/439-5.wav,17,Train-Test-Data/dataset/761-F-29/761-8.wav,66.0,False
2615,439-22.wav,439-F-38,439-F-38_439-22,Train-Test-Data/dataset/439-F-38/439-22.wav,17,Train-Test-Data/dataset/463-M-36/463-9.wav,126.0,False
2616,439-18.wav,439-F-38,439-F-38_439-18,Train-Test-Data/dataset/439-F-38/439-18.wav,17,Train-Test-Data/dataset/453-F-27/453-38.wav,118.0,False
2617,439-19.wav,439-F-38,439-F-38_439-19,Train-Test-Data/dataset/439-F-38/439-19.wav,17,Train-Test-Data/dataset/67-F-26/67-9.wav,57.0,False
2618,439.wav,439-F-38,439-F-38_439,Train-Test-Data/dataset/439-F-38/439.wav,17,Train-Test-Data/dataset/480-F-27/480.wav,2.0,False
2619,439-2.wav,439-F-38,439-F-38_439-2,Train-Test-Data/dataset/439-F-38/439-2.wav,17,Train-Test-Data/dataset/67-F-26/67-10.wav,375.0,False
2620,439-15.wav,439-F-38,439-F-38_439-15,Train-Test-Data/dataset/439-F-38/439-15.wav,17,Train-Test-Data/dataset/84-M-30/84-20.wav,77.0,False
2621,439-26.wav,439-F-38,439-F-38_439-26,Train-Test-Data/dataset/439-F-38/439-26.wav,17,Train-Test-Data/dataset/439-F-38/439-32.wav,17.0,True
2622,439-11.wav,439-F-38,439-F-38_439-11,Train-Test-Data/dataset/439-F-38/439-11.wav,17,Train-Test-Data/dataset/439-F-38/439-12.wav,17.0,True
2623,439-13.wav,439-F-38,439-F-38_439-13,Train-Test-Data/dataset/439-F-38/439-13.wav,17,Train-Test-Data/dataset/439-F-38/439-26.wav,17.0,True
2624,439-27.wav,439-F-38,439-F-38_439-27,Train-Test-Data/dataset/439-F-38/439-27.wav,17,Train-Test-Data/dataset/439-F-38/439-18.wav,17.0,True
2625,439-14.wav,439-F-38,439-F-38_439-14,Train-Test-Data/dataset/439-F-38/439-14.wav,17,Train-Test-Data/dataset/439-F-38/439-32.wav,17.0,True
2626,439-32.wav,439-F-38,439-F-38_439-32,Train-Test-Data/dataset/439-F-38/439-32.wav,17,Train-Test-Data/dataset/439-F-38/439-21.wav,17.0,True
2627,439-29.wav,439-F-38,439-F-38_439-29,Train-Test-Data/dataset/439-F-38/439-29.wav,17,Train-Test-Data/dataset/439-F-38/439-30.wav,17.0,True
2628,439-31.wav,439-F-38,439-F-38_439-31,Train-Test-Data/dataset/439-F-38/439-31.wav,17,Train-Test-Data/dataset/439-F-38/439-3.wav,17.0,True
2629,439-9.wav,439-F-38,439-F-38_439-9,Train-Test-Data/dataset/439-F-38/439-9.wav,17,Train-Test-Data/dataset/439-F-38/439-26.wav,17.0,True
2630,439-25.wav,439-F-38,439-F-38_439-25,Train-Test-Data/dataset/439-F-38/439-25.wav,17,Train-Test-Data/dataset/439-F-38/439-31.wav,17.0,True
2631,439-16.wav,439-F-38,439-F-38_439-16,Train-Test-Data/dataset/439-F-38/439-16.wav,17,Train-Test-Data/dataset/439-F-38/439-14.wav,17.0,True
2632,439-10.wav,439-F-38,439-F-38_439-10,Train-Test-Data/dataset/439-F-38/439-10.wav,17,Train-Test-Data/dataset/439-F-38/439-12.wav,17.0,True
2633,439-21.wav,439-F-38,439-F-38_439-21,Train-Test-Data/dataset/439-F-38/439-21.wav,17,Train-Test-Data/dataset/439-F-38/439-2.wav,17.0,True
2634,439-30.wav,439-F-38,439-F-38_439-30,Train-Test-Data/dataset/439-F-38/439-30.wav,17,Train-Test-Data/dataset/439-F-38/439-21.wav,17.0,True
2635,439-7.wav,439-F-38,439-F-38_439-7,Train-Test-Data/dataset/439-F-38/439-7.wav,17,Train-Test-Data/dataset/439-F-38/439-31.wav,17.0,True
2636,7.wav,7-F-40,7-F-40_7,Train-Test-Data/dataset/7-F-40/7.wav,254,Train-Test-Data/dataset/447-M-28/447-39.wav,113.0,False
2637,7-9.wav,7-F-40,7-F-40_7-9,Train-Test-Data/dataset/7-F-40/7-9.wav,254,Train-Test-Data/dataset/529-F-31/529-22.wav,93.0,False
2638,7-10.wav,7-F-40,7-F-40_7-10,Train-Test-Data/dataset/7-F-40/7-10.wav,254,Train-Test-Data/dataset/600-M-29/600-15.wav,115.0,False
2639,7-8.wav,7-F-40,7-F-40_7-8,Train-Test-Data/dataset/7-F-40/7-8.wav,254,Train-Test-Data/dataset/812-M-27/812-14.wav,347.0,False
2640,7-11.wav,7-F-40,7-F-40_7-11,Train-Test-Data/dataset/7-F-40/7-11.wav,254,Train-Test-Data/dataset/575-F-26/575-29.wav,252.0,False
2641,7-7.wav,7-F-40,7-F-40_7-7,Train-Test-Data/dataset/7-F-40/7-7.wav,254,Train-Test-Data/dataset/501-M-27/501-22.wav,199.0,False
2642,7-16.wav,7-F-40,7-F-40_7-16,Train-Test-Data/dataset/7-F-40/7-16.wav,254,Train-Test-Data/dataset/745-F-25/745-5.wav,219.0,False
2643,7-14.wav,7-F-40,7-F-40_7-14,Train-Test-Data/dataset/7-F-40/7-14.wav,254,Train-Test-Data/dataset/716-M-35/716-8.wav,192.0,False
2644,7-4.wav,7-F-40,7-F-40_7-4,Train-Test-Data/dataset/7-F-40/7-4.wav,254,Train-Test-Data/dataset/427-M-45/427-53.wav,19.0,False
2645,7-18.wav,7-F-40,7-F-40_7-18,Train-Test-Data/dataset/7-F-40/7-18.wav,254,Train-Test-Data/dataset/426-F-48/426-28.wav,195.0,False
2646,7-15.wav,7-F-40,7-F-40_7-15,Train-Test-Data/dataset/7-F-40/7-15.wav,254,Train-Test-Data/dataset/7-F-40/7-11.wav,254.0,True
