,filenames,speaker_id,uri,path,y_true,audio2_path,audio2_label,audio2_uri,y_comparison,duration,audio2_duration
2492,702.wav,702-M-30,702-M-30_702,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702.wav,258,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/700-M-40/700-10.wav,256.0,700-M-40_700-10,False,3.7391875,1.9774583333333333
2493,702-52.wav,702-M-30,702-M-30_702-52,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702-52.wav,258,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/589-M-30/589-9.wav,156.0,589-M-30_589-9,False,0.8988333333333334,3.1593958333333334
2494,702-11.wav,702-M-30,702-M-30_702-11,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702-11.wav,258,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702-8.wav,258.0,702-M-30_702-8,True,2.8043958333333334,14.237708333333334
2495,702-13.wav,702-M-30,702-M-30_702-13,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702-13.wav,258,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702-42.wav,258.0,702-M-30_702-42,True,2.1212916666666666,1.0067083333333333
2496,702-6.wav,702-M-30,702-M-30_702-6,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702-6.wav,258,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702-13.wav,258.0,702-M-30_702-13,True,4.745895833333333,2.1212916666666666
2497,702-5.wav,702-M-30,702-M-30_702-5,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702-5.wav,258,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702-12.wav,258.0,702-M-30_702-12,True,1.4471458333333334,2.4088958333333332
2498,702-4.wav,702-M-30,702-M-30_702-4,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702-4.wav,258,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702-72.wav,258.0,702-M-30_702-72,True,2.624625,1.7887083333333333
2499,702-62.wav,702-M-30,702-M-30_702-62,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702-62.wav,258,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702-4.wav,258.0,702-M-30_702-4,True,5.811041666666667,2.624625
2500,702-3.wav,702-M-30,702-M-30_702-3,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702-3.wav,258,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702.wav,258.0,702-M-30_702,True,1.4741041666666668,3.7391875
2501,702-72.wav,702-M-30,702-M-30_702-72,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702-72.wav,258,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/702-M-30/702-12.wav,258.0,702-M-30_702-12,True,1.7887083333333333,2.4088958333333332
2502,455-4.wav,455-F-24,455-F-24_455-4,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-4.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/507-M-31/507-20.wav,93.0,507-M-31_507-20,False,1.2852916666666667,1.5227083333333333
2503,455-15.wav,455-F-24,455-F-24_455-15,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-15.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/734-M-41/734-13.wav,293.0,734-M-41_734-13,False,0.8970208333333334,5.991587301587302
2504,455-22.wav,455-F-24,455-F-24_455-22,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-22.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/623-M-29/623-10.wav,195.0,623-M-29_623-10,False,1.6668541666666667,3.0006666666666666
2505,455-2.wav,455-F-24,455-F-24_455-2,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-2.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/652-F-31/652-36.wav,227.0,652-F-31_652-36,False,0.7664791666666667,1.3674166666666667
2506,455-5.wav,455-F-24,455-F-24_455-5,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-5.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/425-F-27/425-6.wav,2.0,425-F-27_425-6,False,5.4223125,4.719520833333333
2507,455-6.wav,455-F-24,455-F-24_455-6,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-6.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/630-M-35/630-29.wav,203.0,630-M-35_630-29,False,1.3388333333333333,2.8501875
2508,455-37.wav,455-F-24,455-F-24_455-37,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-37.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/621-M-26/621-18.wav,193.0,621-M-26_621-18,False,0.7782083333333333,3.575270833333333
2509,455-40.wav,455-F-24,455-F-24_455-40,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-40.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/715-F-35/715-3.wav,272.0,715-F-35_715-3,False,4.7662708333333335,1.438625
2510,455-41.wav,455-F-24,455-F-24_455-41,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-41.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/485-F-28/485-17.wav,68.0,485-F-28_485-17,False,1.1112291666666667,2.6836961451247165
2511,455-7.wav,455-F-24,455-F-24_455-7,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-7.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/709-F-28/709-23.wav,265.0,709-F-28_709-23,False,2.3831458333333333,1.1349166666666666
2512,455-18.wav,455-F-24,455-F-24_455-18,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-18.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/521-F-30/521-23.wav,109.0,521-F-30_521-23,False,2.7713958333333335,2.4343125
2513,455-24.wav,455-F-24,455-F-24_455-24,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-24.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/443-F-30/443-6.wav,22.0,443-F-30_443-6,False,2.6341875,0.7857083333333333
2514,455-3.wav,455-F-24,455-F-24_455-3,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-3.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/750-M-35/750-3.wav,311.0,750-M-35_750-3,False,1.6400625,2.11775
2515,455-17.wav,455-F-24,455-F-24_455-17,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-17.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/789-F-27/789-19.wav,353.0,789-F-27_789-19,False,4.083479166666667,1.9735833333333332
2516,455-13.wav,455-F-24,455-F-24_455-13,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-13.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/60-M-26/60-12.wav,169.0,60-M-26_60-12,False,1.6668541666666667,1.8715873015873017
2517,455-8.wav,455-F-24,455-F-24_455-8,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-8.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/434-F-30/434-16.wav,12.0,434-F-30_434-16,False,5.3687708333333335,0.962125
2518,455-23.wav,455-F-24,455-F-24_455-23,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-23.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/84-M-30/84-20.wav,383.0,84-M-30_84-20,False,1.4325625,10.009125
2519,455-14.wav,455-F-24,455-F-24_455-14,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-14.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/666-F-30/666-15.wav,242.0,666-F-30_666-15,False,1.4727291666666666,1.3782916666666667
2520,455-32.wav,455-F-24,455-F-24_455-32,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-32.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/598-F-27/598-11.wav,166.0,598-F-27_598-11,False,2.2091041666666666,2.533145833333333
2521,455-36.wav,455-F-24,455-F-24_455-36,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-36.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/671-M-25/671-19.wav,248.0,671-M-25_671-19,False,1.3388541666666667,2.5313333333333334
2522,455-28.wav,455-F-24,455-F-24_455-28,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-28.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/746-M-36/746-17.wav,306.0,746-M-36_746-17,False,0.7464166666666666,1.8581041666666667
2523,455.wav,455-F-24,455-F-24_455,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-17.wav,35.0,455-F-24_455-17,True,5.3218958333333335,4.083479166666667
2524,455-9.wav,455-F-24,455-F-24_455-9,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-9.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-34.wav,35.0,455-F-24_455-34,True,2.503625,1.1915625
2525,455-16.wav,455-F-24,455-F-24_455-16,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-16.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-20.wav,35.0,455-F-24_455-20,True,2.2291666666666665,1.7471875
2526,455-11.wav,455-F-24,455-F-24_455-11,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-11.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-9.wav,35.0,455-F-24_455-9,True,2.2358541666666665,2.503625
2527,455-20.wav,455-F-24,455-F-24_455-20,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-20.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455.wav,35.0,455-F-24_455,True,1.7471875,5.3218958333333335
2528,455-29.wav,455-F-24,455-F-24_455-29,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-29.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-17.wav,35.0,455-F-24_455-17,True,2.7780833333333335,4.083479166666667
2529,455-33.wav,455-F-24,455-F-24_455-33,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-33.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-2.wav,35.0,455-F-24_455-2,True,1.4593333333333334,0.7664791666666667
2530,455-25.wav,455-F-24,455-F-24_455-25,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-25.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-27.wav,35.0,455-F-24_455-27,True,2.5437916666666665,1.80075
2531,455-12.wav,455-F-24,455-F-24_455-12,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-12.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-19.wav,35.0,455-F-24_455-19,True,2.61075,2.7044791666666668
2532,455-34.wav,455-F-24,455-F-24_455-34,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-34.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-40.wav,35.0,455-F-24_455-40,True,1.1915625,4.7662708333333335
2533,455-19.wav,455-F-24,455-F-24_455-19,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-19.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-19.wav,35.0,455-F-24_455-19,True,2.7044791666666668,2.7044791666666668
2534,455-21.wav,455-F-24,455-F-24_455-21,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-21.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-33.wav,35.0,455-F-24_455-33,True,1.6635208333333333,1.4593333333333334
2535,455-39.wav,455-F-24,455-F-24_455-39,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-39.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-9.wav,35.0,455-F-24_455-9,True,1.874375,2.503625
2536,455-26.wav,455-F-24,455-F-24_455-26,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-26.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-19.wav,35.0,455-F-24_455-19,True,1.0309166666666667,2.7044791666666668
2537,455-30.wav,455-F-24,455-F-24_455-30,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-30.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-5.wav,35.0,455-F-24_455-5,True,1.1045416666666668,5.4223125
2538,455-10.wav,455-F-24,455-F-24_455-10,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-10.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-14.wav,35.0,455-F-24_455-14,True,0.8468125,1.4727291666666666
2539,455-35.wav,455-F-24,455-F-24_455-35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-35.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-32.wav,35.0,455-F-24_455-32,True,2.3429583333333333,2.2091041666666666
2540,455-38.wav,455-F-24,455-F-24_455-38,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-38.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-26.wav,35.0,455-F-24_455-26,True,11.011958333333334,1.0309166666666667
2541,455-27.wav,455-F-24,455-F-24_455-27,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-27.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-25.wav,35.0,455-F-24_455-25,True,1.80075,2.5437916666666665
2542,455-31.wav,455-F-24,455-F-24_455-31,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-31.wav,35,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/455-F-24/455-18.wav,35.0,455-F-24_455-18,True,6.54025,2.7713958333333335
2543,745-12.wav,745-F-25,745-F-25_745-12,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-12.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/480-F-27/480-25.wav,63.0,480-F-27_480-25,False,1.7571041666666667,8.012729166666666
2544,745-9.wav,745-F-25,745-F-25_745-9,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-9.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/642-F-32/642-17.wav,216.0,642-F-32_642-17,False,11.810354166666666,1.4369375
2545,745-8.wav,745-F-25,745-F-25_745-8,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-8.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/591-M-33/591.wav,159.0,591-M-33_591,False,1.8905416666666666,1.8796458333333332
2546,745-5.wav,745-F-25,745-F-25_745-5,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-5.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/480-F-27/480-14.wav,63.0,480-F-27_480-14,False,12.299666666666667,3.9386666666666668
2547,745-6.wav,745-F-25,745-F-25_745-6,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-6.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/452-M-28/452-17.wav,32.0,452-M-28_452-17,False,7.4065,0.6978541666666667
2548,745-15.wav,745-F-25,745-F-25_745-15,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-15.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/808-M-32/808-17.wav,375.0,808-M-32_808-17,False,7.717875,1.5588125
2549,745-19.wav,745-F-25,745-F-25_745-19,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-19.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/440-F-29/440-5.wav,19.0,440-F-29_440-5,False,2.5133125,0.7359166666666667
2550,745-11.wav,745-F-25,745-F-25_745-11,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-11.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/426-F-48/426-37.wav,3.0,426-F-48_426-37,False,2.0462291666666665,4.205229166666666
2551,745-2.wav,745-F-25,745-F-25_745-2,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-2.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/724-M-31/724-11.wav,282.0,724-M-31_724-11,False,5.2712916666666665,1.9049886621315193
2552,745-20.wav,745-F-25,745-F-25_745-20,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-20.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/487-M-34/487-6.wav,70.0,487-M-34_487-6,False,1.1343125,2.2663492063492066
2553,745-4.wav,745-F-25,745-F-25_745-4,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-4.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/810-M-30/810-22.wav,378.0,810-M-30_810-22,False,3.2027916666666667,3.4469583333333333
2554,745-18.wav,745-F-25,745-F-25_745-18,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-18.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745.wav,305.0,745-F-25_745,True,2.2241666666666666,3.2917708333333335
2555,745-10.wav,745-F-25,745-F-25_745-10,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-10.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-2.wav,305.0,745-F-25_745-2,True,6.2054375,5.2712916666666665
2556,745.wav,745-F-25,745-F-25_745,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745.wav,305.0,745-F-25_745,True,3.2917708333333335,3.2917708333333335
2557,745-17.wav,745-F-25,745-F-25_745-17,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-17.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-17.wav,305.0,745-F-25_745-17,True,0.8229583333333333,0.8229583333333333
2558,745-14.wav,745-F-25,745-F-25_745-14,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-14.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-10.wav,305.0,745-F-25_745-10,True,1.1343333333333334,6.2054375
2559,745-3.wav,745-F-25,745-F-25_745-3,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-3.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-15.wav,305.0,745-F-25_745-15,True,2.1129583333333333,7.717875
2560,745-7.wav,745-F-25,745-F-25_745-7,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-7.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-12.wav,305.0,745-F-25_745-12,True,2.824708333333333,1.7571041666666667
2561,745-13.wav,745-F-25,745-F-25_745-13,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-13.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-16.wav,305.0,745-F-25_745-16,True,1.2010416666666666,2.3798541666666666
2562,745-16.wav,745-F-25,745-F-25_745-16,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-16.wav,305,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/745-F-25/745-9.wav,305.0,745-F-25_745-9,True,2.3798541666666666,11.810354166666666
2563,774-12.wav,774-M-30,774-M-30_774-12,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-12.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/493-F-30/493-8.wav,77.0,493-F-30_493-8,False,3.602267573696145,1.2277916666666666
2564,774-3.wav,774-M-30,774-M-30_774-3,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-3.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/783-F-34/783-4.wav,347.0,783-F-34_783-4,False,3.3771201814058958,2.2015833333333332
2565,774-14.wav,774-M-30,774-M-30_774-14,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-14.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/426-F-48/426-24.wav,3.0,426-F-48_426-24,False,6.609501133786848,2.2664583333333335
2566,774-16.wav,774-M-30,774-M-30_774-16,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-16.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/734-M-41/734-12.wav,293.0,734-M-41_734-12,False,5.073718820861678,0.7901133786848072
2567,774-10.wav,774-M-30,774-M-30_774-10,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-10.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/632-M-27/632-27.wav,205.0,632-M-27_632-27,False,3.730907029478458,13.6343125
2568,774-8.wav,774-M-30,774-M-30_774-8,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-8.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/667-F-28/667-4.wav,243.0,667-F-28_667-4,False,4.438503401360544,1.0121875
2569,774-19.wav,774-M-30,774-M-30_774-19,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-19.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/787-F-29/787-17.wav,351.0,787-F-29_787-17,False,1.5760090702947847,5.138125
2570,774-2.wav,774-M-30,774-M-30_774-2,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-2.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/527-M-24/527-22.wav,115.0,527-M-24_527-22,False,1.366938775510204,3.157375
2571,774.wav,774-M-30,774-M-30_774,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/731-F-27/731-9.wav,290.0,731-F-27_731-9,False,1.0613832199546485,6.329410430839002
2572,774-11.wav,774-M-30,774-M-30_774-11,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-11.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/453-F-27/453-21.wav,33.0,453-F-27_453-21,False,3.988231292517007,2.3161875
2573,774-9.wav,774-M-30,774-M-30_774-9,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-9.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/595-M-29/595-17.wav,163.0,595-M-29_595-17,False,1.608140589569161,1.5512708333333334
2574,774-4.wav,774-M-30,774-M-30_774-4,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-4.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-16.wav,337.0,774-M-30_774-16,True,1.4151700680272108,5.073718820861678
2575,774-15.wav,774-M-30,774-M-30_774-15,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-15.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-9.wav,337.0,774-M-30_774-9,True,3.0394104308390024,1.608140589569161
2576,774-5.wav,774-M-30,774-M-30_774-5,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-5.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-17.wav,337.0,774-M-30_774-17,True,3.4575283446712017,0.5789342403628118
2577,774-13.wav,774-M-30,774-M-30_774-13,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-13.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-13.wav,337.0,774-M-30_774-13,True,5.8054421768707485,5.8054421768707485
2578,774-18.wav,774-M-30,774-M-30_774-18,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-18.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-2.wav,337.0,774-M-30_774-2,True,2.5891383219954647,1.366938775510204
2579,774-17.wav,774-M-30,774-M-30_774-17,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-17.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-6.wav,337.0,774-M-30_774-6,True,0.5789342403628118,1.1739682539682539
2580,774-6.wav,774-M-30,774-M-30_774-6,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-6.wav,337,/media/ben/datadrive/Zalo/voice-verification/Train-Test-Data/dataset/774-M-30/774-7.wav,337.0,774-M-30_774-7,True,1.1739682539682539,1.5438321995464852
